business_id,name,address,city,categories,stars,review_count,latitude,longitude
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,509 S 2nd St,Philadelphia,"Event Planning & Services, Whiskey Bars, American (New), American (Traditional), Venues & Event Spaces, Bars, Nightlife, Restaurants",4.0,604,39.9418766,-75.1451988
_WRe3ql2DI_h3htr77Siew,The Office,248 W 1st St,Reno,"Nightlife, Lounges, Bars",5.0,7,39.524816,-119.8160819
NpglDX_FUp3ybEzbBp4qhw,Summer Palace Chinese Restaurant,13399 Olive Blvd,Chesterfield,"Restaurants, Chinese",2.5,9,38.6811546,-90.496384
iEC0VzHM2hQ13wM7c0QwgQ,Metro Diner,2390 E Lincoln Hwy,Langhorne,"American (Traditional), Restaurants, Diners, Breakfast & Brunch",3.5,56,40.180187,-74.87527
34YgAnnZAPOeu8E-6IESJQ,Think Box Photography,,Boise,"Session Photography, Photographers, Pets, Pet Services, Event Planning & Services, Pet Photography, Real Estate Services, Real Estate Photography, Event Photography, Real Estate, Home Services",5.0,14,43.6320897,-116.2863998
dK_qONtd5z73i6fQ1BTrTA,Draino,2700 S Marshal,Philadelphia,"Plumbing, Home Services",3.0,10,39.9150107,-75.1585852
_raU4FUxWzx30V6DCDSKiA,Fleet Feet Sports,504 Old Smizer Mill Rd,Fenton,"Sporting Goods, Shoe Stores, Shopping, Fashion",5.0,8,38.5147339,-90.4494905
OlD8UoHqrKnLoZUFxuas_w,The Hip Hop Sandwich Shop,10470 Northcliffe Blvd,Spring Hill,"Sandwiches, Restaurants",2.5,5,28.4934721999,-82.546930168
C43IEVBroD_3YiumPPLLdQ,Half Price Books,4709 E 82nd St,Indianapolis,"Books, Mags, Music & Video, Comic Books, Shopping, Bookstores",4.0,48,39.9048037,-86.0898087
xDEee0p41GueCDN0EAp-YA,Phone Repair Philly - Center City,"1528 Walnut St, Ste 1200",Philadelphia,"Shopping, Electronics Repair, Local Services, IT Services & Computer Repair, Mobile Phone Repair, Mobile Phone Accessories, Mobile Phones",4.5,106,39.949485,-75.1673521
eq4xYdVExp3jLYAZ71uvPA,Fetch Academy & Dog Resort,"4340 W 96th St, Ste 100",Indianapolis,"Pet Groomers, Pet Sitting, Pets, Pet Services, Pet Training",3.5,10,39.926237738,-86.2348430873
LFPJXiuM357JZ-d0vv6yxw,Wildout Animal & Pest Removal Tampa,13815 Cypress Village Cir,Tampa,"Pest Control, Wildlife Control, Local Services, Gutter Services, Insulation Installation, Home Services",5.0,8,28.0720088,-82.5109518
NIV7uxsE8rn8cB1t-FsJHg,Saint Marys Medical Group,6225 Sharlands Ave,Reno,"Health & Medical, Urgent Care, Doctors",2.5,26,39.51769,-119.882714
qsCLpTsXayYMJ3-lJj_fyA,Pretty In Paint,18841 State Rd 54,Lutz,"Home Decor, Arts & Crafts, Kids Activities, Party & Event Planning, Active Life, Home & Garden, Event Planning & Services, Shopping",4.5,8,28.1943032,-82.4986764
D7z_V6E8cxXghSRcHAmUPg,La Bella China Restaurant,5680 S 12th Ave,Tucson,"Restaurants, Chinese",4.0,92,32.149473,-110.9781864
u4cktT_mzitYexUsr_vKsw,Digestive Diseases Associates of Tampa Bay,876 S Parsons Ave,Brandon,"Doctors, Health & Medical",2.0,11,27.9263727,-82.2859355
uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,2122 Magazine St,New Orleans,"Barbers, Beauty & Spas",4.5,46,29.9297373,-90.0761184
gb7JjRJtzWDsIWpJihZhBQ,McDonald's,417 N Broadway,Pennsville,"Food, Burgers, Restaurants, Coffee & Tea, Fast Food",2.0,20,39.6773020944,-75.4953995347
JPm93BlP-UHYPqFgK66JUw,Local Links,533 Station Ave,Haddon Heights,"Coffee & Tea, Restaurants, American (New), Food, Cafes, Breakfast & Brunch",4.5,70,39.8826936,-75.0583844
c9xE6CyePzE1gONFxpTJWw,Appliance Center,14012 N Florida Ave,Tampa,"Appliances & Repair, Local Services",4.5,11,28.0745649,-82.4599126
Xj0SIY3dprQ4ZZ0lz8YmGw,Sam's Plaza Shoe Repair,833 W Trenton Ave,Morrisville,"Local Services, Shoe Repair",4.5,9,40.2083354009,-74.7994599431
-DXNvQLhKwunHzg8OjkwXA,Northeast Auto Service,5155 E 65th St,Indianapolis,"Automotive, Auto Repair",4.5,54,39.875143,-86.0824
9kCutyCm1b8UuCRJF3Hw5A,Hertz Car Sales Indianapolis,9445 Haver Way,Indianapolis,"Automotive, Car Dealers",4.0,5,39.9253438,-86.1131045
oy-n3wkXeK6NPPKf3uRDTQ,Element Granite & Quartz,9750 Ashton Rd,Philadelphia,"Building Supplies, Shopping, Home & Garden, Home Decor, Home Services, Kitchen & Bath",4.5,18,40.0740089,-75.0131956
YZuoaOzD49ffP10PNf72nA,Peace of Mind Pub & Eatery,5500 Emerson Way,Indianapolis,"Pubs, Nightlife, Bars, Karaoke",2.0,8,39.8545563,-86.0868326
0WIlsDUUFuUKcDfJPaHRkA,Temple University Hospital ,3401 N Broad St,Philadelphia,"Hospitals, Health & Medical, Optometrists",2.0,67,40.0054237,-75.1507198
LdQUIP4_DPnJjq-Jf2_iNg,Boise 4x4,2760 S Featherly Way,Boise,"Auto Repair, Automotive, Auto Customization",5.0,7,43.5778152,-116.2877241
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"7320 Hollister Ave, Ste 1",Goleta,"Burgers, Cafes, Restaurants, Mexican, American (Traditional)",4.0,189,34.4305419,-119.882367
5LbiHS5xbeKUxd9ulIJz4w,Alic Motors,8904 West Fairview Ave,Boise,"Automotive, Car Dealers",2.5,20,43.6198388,-116.2930669
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,"2400 Market St, Ste 427",Philadelphia,"Restaurants, French",3.5,163,39.9535919923,-75.1794226902
wwHswDU1t8T-8DAuKI3WdQ,Robbi's Custom Leather Goods,5104 Hampton Ave,Saint Louis,"Fashion, Sewing & Alterations, Leather Goods, Shopping, Furniture Reupholstery, Local Services, Shoe Repair",5.0,5,38.5849132,-90.2928102
Dl1alpHSJE4_iB0MGKRLXw,Johnny Rockets,5555 St. Louis Mills Blvd,Hazelwood,"Food, Fast Food, Sandwiches, Restaurants, American (Traditional), Burgers, Diners",2.0,6,38.7860901654,-90.4157752544
hsyIDX4x4ndYEvPoJF6_1g,Merendero La Catrachitas,5639 S Kingshighway Blvd,St. Louis,"Latin American, Honduran, Restaurants",4.5,22,38.5787245,-90.2822168
dk9zGFRJD2RXkHqAmFHOOA,Garage Pizza,2828 Canal St,New Orleans,"American (New), Sandwiches, Restaurants, Pizza",4.0,6,29.9668143,-90.0895672
GMVVFox3a0ROMdofd68mZw,Affordable Lock & Security Solutions - Tampa,13908 N Florida Ave,Tampa,"Keys & Locksmiths, Professional Services, Security Systems, Home Services, Security Services",4.0,12,28.07347,-82.459879
fCRGXD-TTLgNhaC4mVFFJQ,El Con Health & Wellness Center,3402 E Broadway Blvd,Tucson,"Beauty & Spas, Nutritionists, Medical Spas, Laser Hair Removal, Skin Care, Hair Removal, Health & Medical",4.5,18,32.2212624,-110.9200676
rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro,922 Massachusetts Ave,Indianapolis,"Gastropubs, Nightlife, Restaurants, Thai, Bars, Cocktail Bars",4.5,132,39.7802203,-86.1418027
g736EKijhJTrQbqoQAo9Tw,The Pet Trailer Mobile Grooming,6153 103rd Ave N,Pinellas Park,"Pet Services, Pet Groomers, Pet Sitting, Pets",5.0,6,27.865613,-82.7199909
4QFqi8w3rlZTcc5LXKyPJw,Chris' Pizza Village Pleasant View,"244 Village Sq Pleasent, Ste 100",View,"Chicken Wings, Italian, Salad, Pizza, Restaurants",4.0,31,36.387932573,-87.0147362534
XTWGzxXdQN0DVVH2GPGwiA,Days Inn by Wyndham Reno South,"5851 S Virginia St, No.101",Reno,"Hotels, Hotels & Travel, Event Planning & Services",2.0,27,39.472575,-119.788467
VKwPAl11iuM_YkEwm07sYQ,Hibiscus Spa,400 Mandalay Ave,Clearwater,"Day Spas, Beauty & Spas, Hair Salons",4.5,14,27.9788772,-82.8279609
iONfxRWQqA8pAPMZFNLaug,Nutrishop,2940 Providence Lakes Blvd,Brandon,"Weight Loss Centers, Food, Health Markets, Health & Medical, Specialty Food, Shopping, Vitamins & Supplements, Personal Shopping",4.0,9,27.9210171,-82.3272616
0HpYaBbRqaG1df4JckJoUw,Westchase Compounding Pharmacy,12617 Race Track Rd,Tampa,"Drugstores, Shopping",3.0,11,28.0662007,-82.6354932
Cyy0zZz5ixYjSX4o4sacpg,Lip Collision,320 Elm Ave,North Wales,"Body Shops, Automotive",5.0,8,40.2085934,-75.2826768
p79UR4tdHoJzmhwKmiXa2A,Sport Clips Haircuts of Springfield,400 S State Rd,Springfield,"Hair Salons, Barbers, Beauty & Spas, Men's Hair Salons",2.0,5,39.9386338,-75.3556319
qTjsoi0FCv93wxzl0puQSQ,Yi Fa Hair Salon,101 Fairfield Ave,Upper Darby,"Beauty & Spas, Hair Salons",4.5,6,39.9606936,-75.2628592
jfz_-ngCCAbKUziluLAgiw,Jaramillo Hair salon,104 E Gay St,West Chester,"Hair Salons, Hair Stylists, Beauty & Spas, Hair Removal, Eyelash Service, Nail Salons",4.0,5,39.9610226,-75.6037869
Q9nC1l2V5wDyJpVb50OyLg,Bucks-Mont Environmental,3417 Binny Rd,Doylestown,"Contractors, Home Services, Septic Services, Local Services",3.0,6,40.3296162,-75.0946266
wRBEBZ6TvMTuwosvBa72xQ,August Pearl Salon,"5511 Edmondson Pike, Ste 202",Nashville,"Hair Salons, Eyebrow Services, Waxing, Hair Extensions, Hair Stylists, Beauty & Spas, Hair Removal, Eyelash Service, Makeup Artists",4.5,20,36.0431449,-86.7447411
hE1ouPLiGQiAkiOacnZVLw,Nevada Towing,13855 Mount Anderson St,Reno,"Self Storage, Local Services, Automotive, Towing, Used Car Dealers, Roadside Assistance, Car Dealers",2.5,18,39.652461,-119.886915
lJfxS6RMzAQ7oy8F2vU3Pg,"C R Bhatia, DVM - Animal Clinic of Warrington",1352 Easton Rd,Warrington,"Pets, Veterinarians",4.5,9,40.250693877,-75.133774929
unkPNwxOxNQS5a5kPftLRA,Wentworth At West Clay,12880 University Crescent,Carmel,"Home Services, Real Estate, Apartments",2.5,5,39.9735828,-86.1990519
rrdSkNz4YG6eDgOq3ov0IQ,Thoroughbred Nissan,5163 E 22nd St,Tucson,"Automotive, Car Dealers, Auto Detailing, Auto Repair",3.5,92,32.207596,-110.881629
RsTF2skxLcp6qo9FdnA5PA,Pizza Hut,"16 Summit Sq, Store 2B, Route 413 & Doublewoods Road",Langhorne,"Italian, Restaurants, Fast Food, Chicken Wings, Pizza",1.5,18,40.21786,-74.9266344309
WZpCnvSQ-YGukju9r4Gd_A,Morales Landscapers,,Tucson,"Home Services, Tree Services, Junk Removal & Hauling, Local Services, Gardeners, Pressure Washers, Lawn Services, Landscaping",4.0,14,32.2680738,-110.9923904
PXI7kvSV-NvWcqbI9jlmtg,Best Western Cedar Park Inn,5116 Gateway Boulevard,Edmonton,"Hotels, Event Planning & Services, Hotels & Travel",3.0,17,53.4885913,-113.4935085
oBqjxbnNKILyCN1S8KKd_g,Cherry Blow Dry Bar,"210 Veterans Memorial Blvd, Ste B",Metairie,"Hair Salons, Makeup Artists, Blow Dry/Out Services, Hair Extensions, Beauty & Spas",3.5,14,29.999648,-90.125123
qKcEyi0idj7cTQYzbhuKkg,T-Mobile,314 S Henderson Rd,King of Prussia,"Mobile Phones, Shopping",2.5,5,40.0911599,-75.358973
uYBx50Yl_Jc-UYwFzudBsQ,Chew Doin Fried Chicken & Ramen,210 South Buchanan,Edwardsville,"Restaurants, Chicken Shop, Ramen, Japanese",3.0,10,38.8105909,-89.9524841
bchZXVE4feVx4Q5rhIRCGg,NY Bagel Cafe & Deli,"4514 B City Line Ave, Ste 220",Philadelphia,"Restaurants, Food, Bagels, Breakfast & Brunch, Coffee & Tea, Sandwiches, Delis, American (New)",3.0,52,40.0027825,-75.2222705
ith4RsN3YwQeE3WWQ3Af4w,Little Golden Goose,273 Cheney St,Reno,"Preschools, Education, Local Services, Child Care & Day Care, Elementary Schools",4.0,13,39.5185256,-119.8050589
0Ze7pcwjyauf6steWfpV7g,Hand Grenades To Go,717-799 Orleans St,New Orleans,"Bars, Local Flavor, Nightlife",3.5,17,29.9590929529,-90.0646781349
6MuGlWEZzKA2YtlY44Cksw,Pep Boys,20 N MacDade Blvd,Glenolden,"Auto Repair, Oil Change Stations, Auto Parts & Supplies, Tires, Automotive",2.5,17,39.9058765,-75.2917441
GpFRwCHN0RI8yFbcfXjfUg,V Sandwiches,10127 100A Street NW,Edmonton,"Vietnamese, Sandwiches, Restaurants",3.5,9,53.5417173,-113.4919398
cvrIE1rLPWk-Nxb_ZNv5lA,Candlewood Suites Tucson,1995 W River Rd,Tucson,"Party & Event Planning, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels",4.5,29,32.303741804,-111.009323614
MDP8K2NzEnCibFHa9XujWw,Recreational Integrative Wellness Center,8003 Old York Rd,Elkins Park,"Shopping, Cannabis Collective, Cannabis Clinics, Cannabis Dispensaries, Health & Medical",4.0,18,40.0754184,-75.12843
QZLOM3T6xl7y1Q6zqoqHWg,Freddy's Frozen Custard & Steakburgers,5051 Edgmont Ave,Brookhaven,"Food, American (Traditional), Fast Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants",3.5,26,39.879183,-75.396768
RZpEMG2ILk4bL3lH3ygRcw,Medford Village Car Care,11 N Main St,Medford,"Automotive, Auto Repair, Tires, Body Shops, Oil Change Stations, Towing",4.5,13,39.899973,-74.8231372
sXZGhglxCV7bO7mXe63A8Q,Epic Automotive,8601 Lackland Rd,St Louis,"Automotive, Auto Repair, Towing, Body Shops, Oil Change Stations, Auto Parts & Supplies, Tires",4.5,11,38.6997469,-90.3459907
PENtXTN19SYMMmFYYbA_Gw,Lubrication Corner,705 Columbia Ave,Franklin,"Oil Change Stations, Auto Repair, Automotive",5.0,5,35.9222345,-86.8717248
NNcqCDV6PHhDmKY8fO6S9g,Reeder's Auto Tint & Ceramic Coatings,"13355 Belcher Rd S, Ste 201",Largo,"Home Window Tinting, Car Window Tinting, Auto Detailing, Automotive, Vehicle Wraps, Home Services, Auto Glass Services, Auto Parts & Supplies",4.5,27,27.8928435529,-82.7453122398
9qxMhGWjGsuPUoQB3Y74Wg,McDonald's,1119 N Tucker,St. Louis,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food",1.5,62,38.6369079537,-90.1954829934
AgbRp5NLsP1-J1fdg6Hdcw,Hands On Bicycle,1453 Gulf To Bay Blvd,Clearwater,"Sporting Goods, Bikes, Shopping",5.0,13,27.963,-82.777749
U8N-E8P9UOL_g0VxMCF3Mg,A.K. Lube & Auto,134 Petro Rd,Kingston Springs,"Automotive, Oil Change Stations, Transmission Repair, Auto Repair",5.0,5,36.0820981,-87.0932682
EcP5_cCKZqtRv_HJiALMtA,IU Health Urgent Care - Broadripple,1036 E 62nd St,Indianapolis,"Health & Medical, Urgent Care",2.0,24,39.870111,-86.140302
pJB63RaQpkTIKBhfTsLQQg,Biryani Hut,"14350 Mundy Dr, Ste  700",Noblesville,"Restaurants, Indian",4.0,83,39.9970877,-86.0023117
ufvaaDCkJj5pW4f7_DSN5w,Firestone Complete Auto Care,777 Middletown Blvd,Langhorne,"Auto Parts & Supplies, Automotive, Auto Repair, Tires, Oil Change Stations",3.0,13,40.18039,-74.87721
yUEeh9nwaycI6fKLruD_rQ,Silvio Hair Styling For Men,126 S 20th St,Philadelphia,"Barbers, Beauty & Spas",2.5,6,39.9511109,-75.1738185
5XelZjHymGydI5qKE8BOrA,Yellow Garage Antiques,66 S Main St,Mullica Hill,"Antiques, Shopping",4.5,7,39.730892,-75.2245237
Jov0PmO5g5lXGQyPiEZyXw,Colonial Frontiers,244 S Park Ave,Tucson,"Shopping, Furniture Stores, Antiques, Home & Garden",5.0,5,32.218948,-110.956573
ngvE1G9IckUO-ljZBFo23w,Mumbai Bistro,930 Locust St,Philadelphia,"Indian, Restaurants",4.0,217,39.947207,-75.1572515
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,700 S 5th St,Philadelphia,"Restaurants, Cocktail Bars, American (New), Desserts, American (Traditional), Nightlife, Bars, Food",4.0,166,39.9408715785,-75.1510468125
HqLOOpUax2dC8GYc0oqq2A,Family Carpets,,Palmyra,"Carpeting, Home Services",4.0,9,39.997699,-75.0245834
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,9711 Roosevelt Blvd,Philadelphia,"Event Planning & Services, American (Traditional), Restaurants, Food, Caterers, Fast Food, Chicken Shop, Breakfast & Brunch",4.0,80,40.08178,-75.0267907
xa28v84RtUPWQKuw_UQBXQ,The Main Lion Cat Grooming Salon,"21 Plank Ave, Ste 208",Paoli,"Veterinarians, Pet Stores, Pets, Pet Photography, Pet Services, Pet Sitting, Pet Groomers",4.0,31,40.042899,-75.488131
kxvOUehCtJAL2nYKkeiR-w,Incrediplex,6002 Sunnyside Rd,Indianapolis,"Specialty Schools, Education, Gyms, Sports Clubs, Arts & Entertainment, Venues & Event Spaces, Arcades, Event Planning & Services, Recreation Centers, Fitness & Instruction, Art Schools, Local Services, Child Care & Day Care, Active Life",4.0,33,39.8660830813,-85.9750978137
CPgWuWGZ4v2sZr5_-1kluw,Checkers,1208 N. Broad,Philadelphia,"Restaurants, Fast Food, Burgers",2.0,21,39.9719414,-75.159771
uU9h_l5WSTY8fKVU2nx2Cw,Foolish Pride Tattoo Company,3100 1st Ave N,St. Petersburg,"Beauty & Spas, Tattoo",4.5,36,27.7715736064,-82.6756190881
xvAkaDEOOUloROkX0j4C-w,Dwight's Auto Glass & Tint,"1431 W Valencia, Ste 121",Tucson,"Car Stereo Installation, Shopping, Electronics, Automotive, Car Window Tinting, Auto Glass Services, Auto Detailing",3.0,23,32.1329588,-110.9953214
5SV2YI6MBSOWaEwB8pBHtQ,Collective Concept,114 S 5th St,Boise,"Hair Salons, Beauty & Spas",5.0,9,43.613448,-116.1999702
gu2-TPPdyQyHl2CnPb7Xjg,4th Street Nails,745 S 4th St,Philadelphia,"Beauty & Spas, Nail Salons",4.0,44,39.9390124,-75.1496014
Eb8GseQXa1ZICrmCwbXmPQ,Yerli's Alterations & Tailoring,"5487 Meadowood Mall, Ste C131",Reno,"Women's Clothing, Bespoke Clothing, Sewing & Alterations, Shopping, Local Services, Laundry Services, Fashion, Dry Cleaning",5.0,12,39.4715307,-119.78243
O5Obr4roy3Fd-nQXkfk7TQ,Man of the Soil Landscape Builder,7925 N Oracle Rd,Oro Valley,"Landscaping, Home Services",4.0,9,32.3499855,-110.9770334
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,1120 Buttonwood St,Philadelphia,"Bagels, Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Burgers, Delis",4.0,31,39.960811,-75.1573883
dIpTuL2T1L98GQGU17IeSw,The Bricks,1327 E 7th Ave,Tampa,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian",4.0,548,27.9600238,-82.4444005
kKb00Oj96n5YYqMSDzx1IA,Lush Ink & Skin Studio,"577 South Meadows Pkwy, Ste 6, Reno Breathe Bar",Reno,"Weight Loss Centers, Health & Medical, Beauty & Spas, Eyelash Service, Skin Care, Permanent Makeup, Cryotherapy",5.0,6,39.4395089,-119.7600672
Oy7rU9H76PN1hsDU9EUt5g,Philadelphia Room Escape,"1520 Sansom St, Fl 2",Philadelphia,"Active Life, Event Planning & Services, Escape Games, Challenge Courses, Team Building Activities",4.5,31,39.9502871584,-75.1666990731
2ahg0y3bmn8gRo0aGrFiEQ,Wink Lash Studio + Bath Bar,"538 W Plumb Ln, Ste E",Reno,"Beauty & Spas, Eyelash Service",4.5,15,39.505012,-119.815995
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,"2222 Clearview Pkwy, Ste 107",Metairie,"Restaurants, Seafood, Breakfast & Brunch, American (Traditional)",3.0,51,29.994939,-90.18365
bf34LpGej_MZbOlAKB1beQ,Sherbrooke Liquor Store,11819 Saint Albert Trail NW,Edmonton,"Beer, Wine & Spirits, Food",4.5,77,53.5710863856,-113.548768193
4pS7qnjJ7_DCoJB-Enl7KA,Prop and Decor Outlet: The Tent Merchant Inc.,930 State St,Santa Barbara,"Shopping, Home & Garden, Home Decor, Props",4.0,5,34.4214452,-119.7014496
5VYkn3vm4teAiLVeuT89Qw,PalmerCash,361 N Steelhead Way,Boise,"Shopping, Fashion, Men's Clothing, Children's Clothing, Women's Clothing",2.0,6,43.6082983398,-116.2906438802
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,334 W Bridge St,New Hope,"Chinese, Restaurants",3.0,18,40.3639078093,-74.9660219123
sKdF_rwYyLa2NM1dlG0-Sg,Riverwood Apartments,805 Kuenzli St,Reno,"Real Estate, Apartments, Home Services, Local Services, Self Storage",1.0,18,39.52862,-119.802018
X7FQ5k29A_RRYep7TOfjtw,"Dawna Ara, DACM, LAc","23 Hitchcock Way, Ste 110",Santa Barbara,"Health & Medical, Beauty & Spas, Skin Care, Acupuncture, Massage, Traditional Chinese Medicine",5.0,54,34.4392950745,-119.7443122433
8zsUZsQtRPHYW4gD5puiqQ,Valley Cleaners,"10603 Stead Blvd, Ste 3",Reno,"Dry Cleaning & Laundry, Local Services, Laundry Services",4.0,16,39.6260045,-119.8826598
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,6901 Sheldon Rd,Tampa,"Restaurants, Barbeque",4.5,32,28.0114997,-82.5828401
dgMuYzYRXji7PGFmnUs3aw,Sign of the Arrow,9814 Clayton Rd,Saint Louis,"Arts & Crafts, Shopping",4.5,5,38.6378129,-90.390423
1tLrjXG-I9hkOoZxlbwDqw,Olde Black Horse,200 Fairfield Rd,Norristown,"American (Traditional), Bars, Breakfast & Brunch, Nightlife, Cocktail Bars, Restaurants, Hotels & Travel, Hotels, Event Planning & Services",4.0,9,40.1083808,-75.318943
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,"1990 Marlton Pike E, Ste 10",Cherry Hill,"Cajun/Creole, Seafood, Noodles, Restaurants",4.0,238,39.8996609,-74.9532997
adATTqggIQX5xxLDISkFTw,Just Churros,,Tucson,"Food Trucks, Restaurants, Caterers, Event Planning & Services, Food, Mexican, Spanish, Desserts",5.0,25,32.2712313189,-110.9920754497
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,630 N And S Rd,St Louis,"Mediterranean, Lounges, Bars, Nightlife, Restaurants, Greek",3.5,243,38.6603769097,-90.3371429443
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,903 Embarcadero Del Norte,Isla Vista,"Food, Restaurants, Chinese, Bubble Tea, Vietnamese",3.0,184,34.4129345,-119.8555307
vxrGNnuEef7YCfB7mN08rA,Dunkin',8150 Bryan Dairy Rd,Pinellas Park,"Coffee & Tea, Donuts, Food",2.0,8,27.8718285,-82.7502853
1EokZOnCDkjv2VtPtplyHw,Reno Downtown Joint,27 4th St N,St Petersburg,"American (Traditional), Music Venues, Restaurants, Cocktail Bars, Burgers, Bars, American (New), Nightlife, Arts & Entertainment",4.0,10,27.7717231748,-82.6383055959
yuangT-PWlF-YRbgN6M02A,Jos A Bank,2223 S West Shore Blvd,Tampa,"Shoe Stores, Fashion, Shopping, Formal Wear, Accessories, Men's Clothing",2.0,9,27.964721464,-82.5198229405
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,701 W Fulton St,Boise,"American (New), Barbeque, Restaurants, Burgers, Sandwiches, Salad",4.0,19,43.6111922,-116.2062753
OYmwoFmoEIA0rx7jd6ZWsg,Tattoos by Taz,3767 Gen De Gaulle Dr,New Orleans,"Tattoo, Piercing, Beauty & Spas",4.0,10,30.0008418937,-90.0582931191
42OM20QndpmsOSY6ccudBA,Union Teller Delicatessen,401 Union St,Nashville,"Bagels, Restaurants, Caterers, Sandwiches, Event Planning & Services, Delis, Food",3.5,6,36.1648001,-86.7799287
lAd7PwbmfpirUngbb6uCiA,Studio 240,240 S Broad St,Woodbury,"Hair Extensions, Hair Salons, Hair Stylists, Beauty & Spas, Blow Dry/Out Services",5.0,7,39.8338475229,-75.1561730444
hx-qUirkgRqX2Bk8A2U0nA,Pima County Fair,11300 S Houghton Rd,Tucson,"Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Festivals",4.0,40,32.0482633,-110.7738958
D5DBDShzSVx_gQtdIbOqZg,Public Storage,7430 Madison Ave,Indianapolis,"Self Storage, Local Services",3.0,11,39.660383,-86.126028
TapXvuOEC3qGGmlf03INnA,Addendum,"800 South Rangeline Rd, Ste 270",Carmel,"Home Decor, Home & Garden, Gift Shops, Shopping, Flowers & Gifts",2.5,9,39.96917,-86.1273964
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,"630 S Mount Juliet Rd, Ste 310",Mount Juliet,"Indian, Restaurants",4.5,246,36.162142,-86.516006
1s-vqaaGLscl7h4XIDO7LQ,Brilliant Nail Spa,"4091 Mallory Ln, Ste 106",Franklin,"Beauty & Spas, Hair Removal, Skin Care, Waxing, Nail Salons",4.0,74,35.9326514238,-86.8246329642
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,12510 N Meridian St,Carmel,"Pakistani, Indian, Restaurants",4.0,243,39.9710819,-86.1601728
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,9367 Ambleside Dr,Fishers,"Restaurants, Caterers, Barbeque, American (Traditional), Event Planning & Services",4.0,188,39.979376,-86.001692
00szsg8vQy6yX5f-m9sI4A,None Such Farm Market,4458 York Rd,Buckingham,"Grocery, Food, Farmers Market",4.0,36,40.31862,-75.066274
WmnPtMtY0elYVStooCTfng,Barista Cafe,529 Cinnaminson Ave,Palmyra,"Breakfast & Brunch, Coffee & Tea, Sandwiches, Food, Restaurants, Cafes",4.5,12,40.0043533,-75.0222651
wCgIJhH_CTuwsSZPcafkng,Dunkin' Donuts,4225 S E St,Indianapolis,"Food, Donuts, Coffee & Tea",2.0,19,39.7038868163,-86.1483024479
wOUJ-duIHPdRiV0af9s0xA,Quality Inn & Suites,1000 Hershel Drive,Mt. Juliet,"Event Planning & Services, Hotels, Hotels & Travel",1.5,22,36.16979,-86.51527
